"","timestep","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"179",179,0.697421203438395,0.395147313691508,0.427132701421801,0.565068493150685,0.232981220657277,0.416333523700742,0.281103286384977,0.0752750434279097,0.0610730593607306
"180",180,0.693982808022923,0.392485549132948,0.426374926079243,0.574285714285714,0.228286384976526,0.418285714285714,0.282442748091603,0.0770121598147076,0.0604332953249715
"181",181,0.691471093302805,0.39364161849711,0.419964559952747,0.569714285714286,0.229460093896714,0.421293646250716,0.287896592244418,0.0752750434279097,0.0604332953249715
"182",182,0.681375358166189,0.389722863741339,0.422917897223863,0.577714285714286,0.22593896713615,0.420811892510006,0.285630498533724,0.0775911986103069,0.0627137970353478
"183",183,0.693409742120344,0.395845354875938,0.418192557590077,0.567104511707596,0.22254844392249,0.422044545973729,0.288393903868699,0.0769230769230769,0.0616086708499715
"184",184,0.693409742120344,0.384881708020773,0.419126328217237,0.568246716162193,0.222417840375587,0.422615648201028,0.284543325526932,0.0758101851851852,0.060467769537935
"185",185,0.681375358166189,0.388343912290825,0.416765053128689,0.568571428571429,0.220329024676851,0.421714285714286,0.288224956063269,0.0775462962962963,0.062749572162008
"186",186,0.701774470520893,0.388343912290825,0.414159292035398,0.568571428571429,0.220329024676851,0.423428571428571,0.286803519061584,0.0756787983824379,0.0621791215059897
"187",187,0.693982808022923,0.391681109185442,0.410271546635183,0.565142857142857,0.222810111699001,0.422857142857143,0.284037558685446,0.0756787983824379,0.0598973188819167
"188",188,0.69054441260745,0.389722863741339,0.412876550502067,0.563750714694111,0.227513227513228,0.417953116066324,0.288314738696418,0.0757663389242337,0.0597949886104784
"189",189,0.686712485681558,0.392156862745098,0.413467217956291,0.569221967963387,0.227192466156563,0.419189034837236,0.288145539906103,0.0757663389242337,0.0597949886104784
"190",190,0.684421534936999,0.391229082515868,0.411799410029499,0.55720823798627,0.228369629193643,0.411529680365297,0.290322580645161,0.0757663389242337,0.0615735461801596
"191",191,0.67830566685747,0.385236447520185,0.408849557522124,0.558033161806747,0.224441833137485,0.417808219178082,0.286217008797654,0.0757225433526012,0.0621791215059897
"192",192,0.687464224384659,0.383458646616541,0.406729634002361,0.551487414187643,0.226925338036449,0.417094017094017,0.287727539635937,0.0757663389242337,0.0610034207525656
"193",193,0.687679083094556,0.389820705610179,0.412285883047844,0.552059496567506,0.223266745005875,0.41628701594533,0.285378743394011,0.0763888888888889,0.0610382201939532
"194",194,0.701834862385321,0.37962962962963,0.407801418439716,0.552375500858615,0.22385428907168,0.418326693227092,0.291666666666667,0.0769675925925926,0.0615384615384615
"195",195,0.698795180722892,0.383815028901734,0.409574468085106,0.549771167048055,0.219153936545241,0.418657565415245,0.291666666666667,0.0769230769230769,0.0610382201939532
"196",196,0.692615912993704,0.382523148148148,0.403073286052009,0.554602630074328,0.216676453317675,0.417425968109339,0.290322580645161,0.0770121598147076,0.0605022831050228
"197",197,0.694730813287514,0.382966396292005,0.404607206142942,0.5494568324757,0.220329024676851,0.419226393629124,0.288563049853372,0.0770567786790266,0.0593946316390634
"198",198,0.69279176201373,0.388180764774044,0.406028368794326,0.543739279588336,0.212103407755582,0.414911781445646,0.289812646370023,0.0753186558516802,0.0611079383209595
"199",199,0.687785388127854,0.380428488708743,0.397989355410999,0.540308747855918,0.216089254257193,0.417519908987486,0.293325526932084,0.0758101851851852,0.0587564175698802
"200",200,0.684571428571429,0.383680555555556,0.397754137115839,0.539165237278445,0.211730205278592,0.41353811149033,0.284543325526932,0.0752314814814815,0.060467769537935
"201",201,0.685322672758424,0.379270411117545,0.396572104018913,0.538593481989708,0.209970674486804,0.413303013075611,0.287470725995316,0.0746527777777778,0.0603644646924829
"202",202,0.687214611872146,0.375,0.393026004728132,0.529142857142857,0.211143695014663,0.409891984081865,0.287887653598596,0.0763888888888889,0.061503416856492
"203",203,0.698857142857143,0.371742906774754,0.39161252215003,0.527127355796688,0.211267605633803,0.407049459920409,0.291228070175439,0.0764331210191083,0.0608992601024474
"204",204,0.693935926773455,0.374059061957151,0.392434988179669,0.526014865637507,0.205985915492958,0.404775440591245,0.286132241076653,0.0764774044032445,0.0608992601024474
"205",205,0.690148911798396,0.370949074074074,0.391843971631206,0.524299599771298,0.207403055229142,0.400227401932916,0.285547103569339,0.0764774044032445,0.0621082621082621
"206",206,0.697021764032073,0.368482039397451,0.388527498521585,0.517714285714286,0.204465334900118,0.402840909090909,0.286717378583967,0.0764774044032445,0.0632839224629418
"207",207,0.697594501718213,0.36558516801854,0.379657007687759,0.521416333523701,0.204932472108045,0.403747870528109,0.288888888888889,0.0753623188405797,0.0637450199203187
"208",208,0.697421203438395,0.369061413673233,0.387936132465996,0.517714285714286,0.202702702702703,0.404206935758954,0.282456140350877,0.0753623188405797,0.0659840728100114
"209",209,0.69954128440367,0.363847045191193,0.380839739798936,0.52,0.205294117647059,0.409789413773477,0.285380116959064,0.0754060324825986,0.0671217292377702
"210",210,0.70487106017192,0.365797101449275,0.380614657210402,0.521440823327616,0.200940070505288,0.411262798634812,0.288135593220339,0.0754060324825986,0.0676905574516496
"211",211,0.697247706422018,0.364057971014493,0.378474275576582,0.514285714285714,0.200704225352113,0.407049459920409,0.287302516091281,0.0742028985507246,0.0665907797381901
"212",212,0.695352839931153,0.36400462962963,0.374926079243051,0.498572244431753,0.200940070505288,0.407386363636364,0.286299765807963,0.0753186558516802,0.0682982356289129
"213",213,0.697074010327022,0.366898148148148,0.369822485207101,0.506857142857143,0.203290246768508,0.406019307211811,0.282786885245902,0.0770567786790266,0.0683760683760684
"214",214,0.690940366972477,0.366107576633892,0.367673179396092,0.500571428571429,0.202115158636898,0.414301929625426,0.279859484777518,0.0758101851851852,0.0684540787221905
"215",215,0.685386819484241,0.361480624638519,0.368421052631579,0.501427755568247,0.197298884321785,0.416808631459398,0.280023432923257,0.075854082223509,0.0689851767388825
"216",216,0.68348623853211,0.357432041642568,0.367455621301775,0.502285714285714,0.195179306290417,0.409426462237365,0.276508494434681,0.0718008106543138,0.0706955530216648
"217",217,0.690189328743546,0.359745517640254,0.364497041420118,0.5,0.194477085781434,0.411130039750142,0.280351906158358,0.0729588882455124,0.0708166761850371
"218",218,0.689615605278256,0.356275303643725,0.367829686575991,0.497716894977169,0.195537287140341,0.401248581157775,0.275821596244131,0.0723798494499131,0.072
"219",219,0.696500286861733,0.356853672643146,0.362507392075695,0.495433789954338,0.19131455399061,0.404761904761905,0.283783783783784,0.0711805555555556,0.072041166380789
"220",220,0.700114678899083,0.359375,0.359929078014184,0.493432324386065,0.188967136150235,0.40249433106576,0.280753384343732,0.0711805555555556,0.0715512306811677
"221",221,0.703958691910499,0.359745517640254,0.358959195742164,0.489434608794974,0.192601291837933,0.398415393322015,0.276633313713949,0.0718424101969873,0.070406410990269
"222",222,0.695926563396443,0.357596764875794,0.353636901241869,0.483447488584475,0.190839694656489,0.398981324278438,0.27224513847967,0.0706427330631152,0.0732265446224256
"223",223,0.694603903559127,0.353348729792148,0.357776463630988,0.485176738882554,0.188967136150235,0.393887945670628,0.275943396226415,0.0712217718587145,0.0703661327231121
"224",224,0.690407811602527,0.358338141950375,0.354609929078014,0.479202279202279,0.190029325513196,0.400906002265006,0.273584905660377,0.070561017929439,0.0703661327231121
"225",225,0.692705341757611,0.347575057736721,0.3502658003544,0.474344355758267,0.189917936694021,0.403061224489796,0.275191514437242,0.0722961249277039,0.0709382151029748
"226",226,0.691556576680069,0.352771362586605,0.347517730496454,0.472364672364672,0.189695550351288,0.401360544217687,0.271816037735849,0.0729166666666667,0.0697541452258433
"227",227,0.686206896551724,0.349105597230237,0.343583678296866,0.469248291571754,0.187463386057411,0.398184912081679,0.274069698759598,0.072337962962963,0.0691428571428571
"228",228,0.686816350028785,0.352193995381062,0.354228267297457,0.466400911161731,0.187463386057411,0.401699716713881,0.277613703484938,0.0712217718587145,0.0686106346483705
"229",229,0.685057471264368,0.348152424942263,0.34949733885275,0.464428002276608,0.186182669789227,0.398410896708286,0.280567040756054,0.0712630359212051,0.068649885583524
"230",230,0.694077055779183,0.347951529140219,0.341016548463357,0.460706150341686,0.185228604923798,0.398184912081679,0.277449822904368,0.0700231481481482,0.0697940503432494
"231",231,0.691954022988506,0.343912290825159,0.341794569067296,0.464123006833713,0.181711606096131,0.396708286038592,0.27905604719764,0.0694042799305957,0.0698340011448197
"232",232,0.691159586681975,0.345444059976932,0.337271116361488,0.456719817767654,0.182297772567409,0.394662123793299,0.283520378027171,0.072337962962963,0.0653295128939828
"233",233,0.692528735632184,0.344110854503464,0.341405788541051,0.458997722095672,0.183470105509965,0.392390687109597,0.280567040756054,0.0700636942675159,0.065864833906071
"234",234,0.705577918343876,0.34333525678015,0.336481700118064,0.456459874786568,0.182190978324546,0.393181818181818,0.280567040756054,0.0694444444444444,0.0663995420721236
"235",235,0.688326624496837,0.342758222735141,0.333136444181926,0.454493742889647,0.17936694021102,0.394662123793299,0.282339043118724,0.0700636942675159,0.0658271322266743
"236",236,0.688147295742232,0.347374495095211,0.336089781453042,0.451136363636364,0.17936694021102,0.389897843359818,0.275943396226415,0.0701042873696408,0.0641099026903263
"237",237,0.69102416570771,0.346997690531178,0.33274231678487,0.448608745031232,0.177126099706745,0.391032917139614,0.283608490566038,0.0684057971014493,0.065864833906071
"238",238,0.689119170984456,0.346820809248555,0.33451536643026,0.451191827468785,0.177712609970674,0.385008517887564,0.28125,0.0666666666666667,0.0653669724770642
"239",239,0.693901035673188,0.347800925925926,0.32919621749409,0.452840909090909,0.175572519083969,0.393526405451448,0.274926253687316,0.0659722222222222,0.0664375715922108
"240",240,0.695051783659379,0.347800925925926,0.32565011820331,0.446276293348493,0.17204932472108,0.398637137989779,0.275841701122268,0.0636942675159236,0.0636103151862464
"241",241,0.696551724137931,0.348178137651822,0.331364441819256,0.451392836839113,0.167840375586854,0.396247868106879,0.271276595744681,0.0647773279352227,0.0630011454753723
"242",242,0.69982748706153,0.34412955465587,0.325059101654846,0.441410693970421,0.171361502347418,0.395904436860068,0.268912529550827,0.0647773279352227,0.0635011441647597
"243",243,0.703277745830937,0.342774566473988,0.324276432368577,0.440841865756542,0.171948356807512,0.388288800454804,0.272458628841608,0.0664355863662623,0.0652920962199313
"244",244,0.69867740080506,0.342013888888889,0.325457767277023,0.448550312677658,0.171562867215041,0.387847813742192,0.267730496453901,0.0658959537572254,0.065864833906071
"245",245,0.694827586206897,0.336610757663389,0.320520402128918,0.441159749857874,0.170975323149236,0.387592487194081,0.268163024217366,0.0658578856152513,0.065864833906071
"246",246,0.69213095921884,0.341053850607991,0.325251330573625,0.44336937962436,0.172150411280846,0.388952164009112,0.266076696165192,0.0653935185185185,0.0647193585337915
"247",247,0.707233065442021,0.342211928199189,0.325251330573625,0.441661923733637,0.169113329418673,0.385754985754986,0.264896755162242,0.0647773279352227,0.0657518582046884
"248",248,0.701895462377944,0.339895773016792,0.32387706855792,0.440841865756542,0.170674486803519,0.382905982905983,0.265643447461629,0.0636205899363794,0.0657894736842105
"249",249,0.714942528735632,0.343171296296296,0.319739952718676,0.442296759522456,0.171663727219283,0.381196581196581,0.266666666666667,0.0630057803468208,0.0657518582046884
"250",250,0.699196326061998,0.34375,0.325457767277023,0.438885730528709,0.170975323149236,0.380626780626781,0.261946902654867,0.0623916811091854,0.0668953687821612
"251",251,0.700458190148912,0.339502602660497,0.326843657817109,0.440022740193292,0.165784832451499,0.382905982905983,0.265053128689492,0.0600115406809002,0.0663236134934248
"252",252,0.700057240984545,0.344707923655292,0.324085005903188,0.438317225696418,0.168724279835391,0.384834663625998,0.26741440377804,0.0594002306805075,0.0685322672758424
"253",253,0.698912421293646,0.342774566473988,0.323702830188679,0.43938531587934,0.168625146886016,0.381984036488027,0.267099056603774,0.0605885747259088,0.0680778032036613
"254",254,0.689931350114417,0.342774566473988,0.316814159292035,0.435722411831627,0.169900058788948,0.382554161915621,0.267099056603774,0.0611656087709175,0.0675057208237986
"255",255,0.692571428571429,0.346443030653557,0.320353982300885,0.431171786120592,0.169312169312169,0.381631488876212,0.269026548672566,0.0628967109059435,0.0663995420721236
"256",256,0.680571428571429,0.349537037037037,0.317188422917897,0.430278884462151,0.168334314302531,0.387557077625571,0.264896755162242,0.0627880184331797,0.0675443617630223
"257",257,0.695254431103488,0.343352601156069,0.31404958677686,0.428002276607854,0.166371681415929,0.381984036488027,0.262847017129356,0.0604490500863558,0.068649885583524
"258",258,0.698684962835906,0.343731946851531,0.31582054309327,0.427107061503417,0.168042452830189,0.378424657534247,0.262256349675133,0.0592976396085204,0.0668953687821612
"259",259,0.693318103940605,0.342378752886836,0.31858407079646,0.421981776765376,0.171782762691854,0.381196581196581,0.260920897284534,0.0610247553252735,0.0675443617630223
"260",260,0.690857142857143,0.344707923655292,0.314825753101004,0.430602957906712,0.168930891907856,0.381196581196581,0.258997050147493,0.0604490500863558,0.0680778032036613
"261",261,0.698857142857143,0.342394447657606,0.314420803782506,0.424914675767918,0.168439716312057,0.382336182336182,0.256637168141593,0.0610247553252735,0.0668953687821612
"262",262,0.688356164383562,0.341040462427746,0.317563571850976,0.425810119386015,0.171985815602837,0.378917378917379,0.260176991150442,0.0610599078341014,0.0686106346483705
"263",263,0.696520250998289,0.340659340659341,0.318934911242604,0.430358158044343,0.17080378250591,0.380626780626781,0.262661955241461,0.0605187319884726,0.0692219679633867
"264",264,0.689851767388826,0.346064814814815,0.318343195266272,0.435474701534963,0.168340224453633,0.380193511667615,0.261330194231901,0.0599423631123919,0.0681167716084717
"265",265,0.698575498575499,0.34375,0.317563571850976,0.427840909090909,0.171293561724749,0.377347751849744,0.261918775750441,0.0622119815668203,0.0658271322266743
"266",266,0.69937250427838,0.342211928199189,0.311649911295092,0.431740614334471,0.167749556999409,0.380273660205245,0.261918775750441,0.0610951008645533,0.0680778032036613
"267",267,0.682077625570776,0.347624565469293,0.320899940793369,0.434015927189989,0.169421487603306,0.380273660205245,0.260282021151586,0.0616359447004608,0.0675057208237986
"268",268,0.692922374429224,0.340474811812391,0.31301775147929,0.434090909090909,0.170011806375443,0.377207977207977,0.256169212690952,0.0615650172612198,0.0669336384439359
"269",269,0.693318103940605,0.341053850607991,0.321492007104796,0.431818181818182,0.168930891907856,0.369230769230769,0.259106933019977,0.0616004605641911,0.0658271322266743
"270",270,0.687785388127854,0.343171296296296,0.322274881516588,0.430358158044343,0.171192443919717,0.365658870507701,0.258519388954172,0.0627518710420265,0.0664756446991404
"271",271,0.683399885909869,0.343370005790388,0.317535545023697,0.431495167708926,0.169521559362079,0.362236166571592,0.263374485596708,0.0598733448474381,0.0646823125357756
"272",272,0.688888888888889,0.338933951332561,0.325429756965027,0.432954545454545,0.168930891907856,0.365450399087799,0.264550264550265,0.0605187319884726,0.0663615560640732
"273",273,0.685258964143426,0.334492753623188,0.320877817319098,0.427030096536059,0.167650531286895,0.363169897377423,0.26158357771261,0.0605536332179931,0.0668953687821612
"274",274,0.684510250569476,0.334878331402086,0.318289786223278,0.440658716638274,0.166469893742621,0.36830102622577,0.263188745603751,0.0600115406809002,0.0668571428571429
"275",275,0.688496583143508,0.333333333333333,0.312537136066548,0.438387279954571,0.163024217365623,0.365450399087799,0.261737089201878,0.0605536332179931,0.0668953687821612
"276",276,0.683760683760684,0.33584686774942,0.316696375519905,0.436115843270869,0.163808397397989,0.370581527936146,0.259389671361502,0.0611303344867359,0.0658271322266743
"277",277,0.688319088319088,0.337587006960557,0.322446555819477,0.427112875779921,0.163217031342401,0.366020524515393,0.257629107981221,0.0639769452449568,0.0641466208476518
"278",278,0.682440136830103,0.338747099767981,0.320284697508897,0.435300794551646,0.164991129509166,0.364464692482916,0.260129183793306,0.0650921658986175,0.06189111747851
"279",279,0.685290763968073,0.343586767266396,0.317131001778305,0.430681818181818,0.164497041420118,0.366173120728929,0.260716382853787,0.0646278130409694,0.0641833810888252
"280",280,0.688319088319088,0.343188405797101,0.325429756965027,0.438955139125497,0.167554766133807,0.362343572241183,0.253819036427732,0.0645905420991926,0.0648307515777395
"281",281,0.7002849002849,0.342608695652174,0.325044404973357,0.448040885860307,0.168938944872555,0.360637087599545,0.261764705882353,0.0645905420991926,0.0653669724770642
"282",282,0.684300341296928,0.343568945538818,0.327218934911243,0.444381384790011,0.168938944872555,0.36518771331058,0.253828032979976,0.0628604382929642,0.0636467889908257
"283",283,0.686575654152446,0.344347826086957,0.331560283687943,0.45042492917847,0.169139465875371,0.368241320432555,0.257210123602119,0.0640877598152425,0.0630733944954128
"284",284,0.686966420034149,0.349565217391304,0.333136444181926,0.445578231292517,0.169833729216152,0.370728929384966,0.262198706643151,0.0658198614318707,0.0648307515777395
"285",285,0.695330296127563,0.343967517401392,0.331759149940968,0.446458923512748,0.167063020214031,0.366173120728929,0.258671369782481,0.0624277456647399,0.0625358577165806
"286",286,0.698177676537585,0.352668213457077,0.330973451327434,0.447592067988669,0.164587046939988,0.36084234490609,0.256756756756757,0.0636942675159236,0.0614942528735632
"287",287,0.683940774487471,0.348027842227378,0.333333333333333,0.44960362400906,0.165181224004753,0.37037037037037,0.26189078097475,0.0636574074074074,0.0609195402298851
"288",288,0.689066059225513,0.350144927536232,0.339233038348083,0.446206115515289,0.162804515745692,0.366590649942987,0.260716382853787,0.0636942675159236,0.0602755453501722
"289",289,0.695726495726496,0.354202898550725,0.337463126843658,0.450169875424689,0.162998215348007,0.371363377067884,0.257042253521127,0.0642733063115229,0.0590935169248422
"290",290,0.681481481481481,0.354782608695652,0.340023612750885,0.458923512747875,0.162901307966706,0.367370222475756,0.263065179095713,0.0625,0.0636833046471601
"291",291,0.682801822323462,0.3584686774942,0.340815121086828,0.460056657223796,0.160119047619048,0.369081574443811,0.260716382853787,0.0659340659340659,0.0597014925373134
"292",292,0.681274900398406,0.356521739130435,0.340815121086828,0.458356940509915,0.160905840286055,0.371363377067884,0.261303581914269,0.0642361111111111,0.0597014925373134
"293",293,0.678043230944255,0.363478260869565,0.333727111636149,0.454699886749717,0.161001788908766,0.373074729035938,0.257042253521127,0.0641618497109827,0.059667240390132
"294",294,0.684300341296928,0.363267670915411,0.339243498817967,0.4538766270515,0.162194394752534,0.367940673131774,0.26189078097475,0.0630422209369578,0.0584862385321101
"295",295,0.689027856736782,0.366898148148148,0.339444115907747,0.453928773318259,0.160501193317422,0.368721461187215,0.261303581914269,0.0623556581986143,0.0567335243553009
"296",296,0.689988623435722,0.360069244085401,0.337670017740982,0.452286843591191,0.162485065710872,0.371216447744146,0.259976525821596,0.0635103926096998,0.058991981672394
"297",297,0.688850967007964,0.363163972286374,0.342992312241277,0.457368718238283,0.160692951015532,0.373500856653341,0.261457109283196,0.062933025404157,0.0584527220630372
"298",298,0.693052391799544,0.367052023121387,0.342198581560284,0.460496613995485,0.161887694145759,0.370074243289549,0.258823529411765,0.0618139803581745,0.057372346528973
"299",299,0.690774487471526,0.364161849710983,0.338452451269935,0.465273856578204,0.165373134328358,0.37407195888064,0.257950530035336,0.0630057803468208,0.057372346528973
"300",300,0.685681688533942,0.369150779896014,0.339033018867925,0.481084133258046,0.16527446300716,0.378502001143511,0.260306242638398,0.0630057803468208,0.0579128440366972
"301",301,0.688178183894917,0.365106874638937,0.332547169811321,0.47261434217956,0.163582089552239,0.374499714122356,0.25206124852768,0.064198958935801,0.0590935169248422
"302",302,0.688749286122216,0.368937644341801,0.343952802359882,0.478555304740406,0.161694510739857,0.371428571428571,0.256772673733804,0.064198958935801,0.059667240390132
"303",303,0.695205479452055,0.363741339491917,0.34531526222746,0.479119638826185,0.164776119402985,0.376571428571429,0.252501471453796,0.0625,0.0590596330275229
"304",304,0.69634703196347,0.367205542725173,0.342368886269888,0.475492957746479,0.163484486873508,0.376141552511416,0.250294464075383,0.0619212962962963,0.0585533869115959
"305",305,0.698630136986301,0.367417677642981,0.342958161461402,0.476888387824126,0.164776119402985,0.375570776255708,0.255594817432273,0.0625724217844728,0.0591274397244547
"306",306,0.698231602966343,0.364529173887926,0.342368886269888,0.484216459977452,0.16527446300716,0.371216447744146,0.251472320376914,0.0637311703360371,0.0596330275229358
"307",307,0.694634703196347,0.362796071634893,0.34375,0.476056338028169,0.164677804295943,0.368360936607653,0.252650176678445,0.0636942675159236,0.0602409638554217
"308",308,0.693493150684932,0.365317919075144,0.35394581861013,0.482233502538071,0.164179104477612,0.369714285714286,0.255005889281508,0.0631152287203243,0.0613532110091743
"309",309,0.693493150684932,0.371891266628109,0.352352941176471,0.490683229813665,0.167164179104478,0.367638650657519,0.254416961130742,0.0636205899363794,0.0607798165137615
"310",310,0.697886921758995,0.37246963562753,0.353701527614571,0.487584650112867,0.166567164179104,0.368631940469376,0.254566882734237,0.0636205899363794,0.0590935169248422
"311",311,0.691780821917808,0.375361480624639,0.353113983548766,0.488148984198646,0.167761194029851,0.370773638968481,0.254127358490566,0.0635838150289017,0.0596330275229358
"312",312,0.699600228440891,0.369878822850548,0.35626102292769,0.492663656884876,0.168157423971377,0.365979381443299,0.253097345132743,0.0629693818601964,0.0595988538681948
"313",313,0.704974271012007,0.372763993075591,0.359623307828134,0.492099322799097,0.164481525625745,0.365406643757159,0.255457227138643,0.061271676300578,0.0583190394511149
"314",314,0.701945080091533,0.3719723183391,0.357479387514723,0.501411631846414,0.168352171326591,0.36441647597254,0.258407079646018,0.0635838150289017,0.0577472841623785
"315",315,0.708,0.371609924985574,0.366097704532078,0.49802371541502,0.169541939321832,0.360618202633085,0.2563496751329,0.0629693818601964,0.0582857142857143
"316",316,0.698512585812357,0.37261698440208,0.364491475602587,0.498871331828442,0.171326591314694,0.358490566037736,0.257378984651712,0.061849710982659,0.058252427184466
"317",317,0.698912421293646,0.370455856895557,0.358235294117647,0.499435665914221,0.168252080856124,0.3642081189251,0.258407079646018,0.0607287449392713,0.0588571428571429
"318",318,0.697368421052632,0.368360277136259,0.366039952996475,0.503666102650874,0.167657550535077,0.359428571428571,0.259587020648968,0.061849710982659,0.06
"319",319,0.698340011448197,0.368299711815562,0.370152761457109,0.503102086858432,0.170731707317073,0.368571428571429,0.260176991150442,0.061849710982659,0.0606060606060606
"320",320,0.703321878579611,0.367205542725173,0.36331569664903,0.501411631846414,0.169047619047619,0.368421052631579,0.255306603773585,0.0619212962962963,0.0594625500285878
"321",321,0.697594501718213,0.36878612716763,0.368018812463257,0.508742244782854,0.171921475312314,0.369565217391304,0.258254716981132,0.062536189924725,0.0566685746994848
"322",322,0.689359267734554,0.369515011547344,0.370958259847149,0.505630630630631,0.17202380952381,0.365560640732265,0.256637168141593,0.0631517960602549,0.0595988538681948
"323",323,0.685567010309278,0.369452449567723,0.366039952996475,0.510698198198198,0.171428571428571,0.36368843069874,0.258407079646018,0.0608342989571263,0.0607101947308133
"324",324,0.691117478510029,0.360806916426513,0.376615746180964,0.509859154929577,0.17580452920143,0.360824742268041,0.258407079646018,0.0619571511291256,0.059667240390132
"325",325,0.689971346704871,0.370242214532872,0.378235294117647,0.511824324324324,0.17342073897497,0.36254295532646,0.260766961651917,0.0636205899363794,0.0607798165137615
"326",326,0.693807339449541,0.368724754760531,0.373897707231041,0.51433389544688,0.177101967799642,0.360091743119266,0.257075471698113,0.0635838150289017,0.0619266055045872
"327",327,0.695702005730659,0.374279123414071,0.377203290246769,0.514623172103487,0.174716756112105,0.360824742268041,0.257665094339623,0.061849710982659,0.0619266055045872
"328",328,0.701834862385321,0.371032890940566,0.384841363102233,0.515765765765766,0.17103694874851,0.353749284487693,0.255306603773585,0.0635103926096998,0.0619621342512909
"329",329,0.694380733944954,0.373772385904102,0.379553466509988,0.520540236353405,0.17580452920143,0.358533791523482,0.253239104829211,0.0651296829971182,0.0630733944954128
"330",330,0.693233944954128,0.377456647398844,0.388366627497062,0.518560179977503,0.17342073897497,0.361763022323984,0.256621542083579,0.0651672433679354,0.0608146873207114
"331",331,0.694555873925501,0.37514450867052,0.377203290246769,0.523327712197864,0.173524150268336,0.366914710933028,0.261484098939929,0.0617426428159261,0.0637564618035612
"332",332,0.684602175157413,0.375866050808314,0.388138578978274,0.523033707865169,0.16994633273703,0.365979381443299,0.256772673733804,0.0623196768609348,0.0597701149425287
"333",333,0.684602175157413,0.371247113163972,0.386016451233843,0.528716216216216,0.167064439140811,0.366914710933028,0.254267216009417,0.0629693818601964,0.0626436781609195
"334",334,0.685746994848311,0.374133949191686,0.385202583675866,0.522522522522523,0.168358208955224,0.363844393592677,0.253090052972337,0.0618139803581745,0.0614942528735632
"335",335,0.682884945621065,0.374133949191686,0.38849765258216,0.523380281690141,0.171837708830549,0.365406643757159,0.253239104829211,0.0607287449392713,0.0620333141872487
"336",336,0.685926773455378,0.377598152424942,0.389312977099237,0.525070422535211,0.172537313432836,0.366189111747851,0.252799057159694,0.0608342989571263,0.0625717566016074
"337",337,0.683848797250859,0.37066974595843,0.389900176159718,0.530704225352113,0.172043010752688,0.358739255014327,0.248820754716981,0.0597101449275362,0.0636467889908257
"338",338,0.68689181453921,0.366473988439306,0.390258215962441,0.528153153153153,0.171940298507463,0.359724612736661,0.249705535924617,0.0597447795823666,0.063573883161512
"339",339,0.681532304173814,0.373556581986143,0.390158172231986,0.528716216216216,0.171940298507463,0.36295871559633,0.246470588235294,0.0591304347826087,0.065254722381225
"340",340,0.688609044075558,0.365684575389948,0.392145369284877,0.529312288613303,0.171548117154812,0.362385321100917,0.244862008220787,0.0580720092915215,0.0646823125357756
"341",341,0.683638443935927,0.369515011547344,0.395430579964851,0.53490990990991,0.174536760310819,0.351118760757315,0.251321197886083,0.0586527293844367,0.0642201834862385
"342",342,0.681922196796339,0.36562860438293,0.384525205158265,0.538807649043869,0.173134328358209,0.353413654618474,0.250733998825602,0.0604299825682743,0.0625
"343",343,0.688787185354691,0.367782909930716,0.390386869871043,0.539932508436445,0.175909361955874,0.35361653272101,0.245149911816578,0.0603948896631823,0.0636103151862464
"344",344,0.678285714285714,0.366262276140959,0.387587822014052,0.540236353404615,0.174016686531585,0.354597701149425,0.24103468547913,0.0609756097560976,0.0619266055045872
"345",345,0.696173615077099,0.361640670132871,0.387719298245614,0.536859876195836,0.176014319809069,0.351926394479586,0.242655699177438,0.0603948896631823,0.0613532110091743
"346",346,0.692747001713307,0.36106296938186,0.395552954944412,0.537682789651294,0.173731343283582,0.350776308223117,0.246768507638073,0.0586868099941894,0.0624641833810888
"347",347,0.683038263849229,0.357596764875794,0.39672322995904,0.537380550871276,0.173237753882915,0.350201265094882,0.249559600704639,0.0593023255813954,0.0607798165137615
"348",348,0.687070938215103,0.363951473136915,0.392731535756155,0.534870641169854,0.171138938580799,0.349453080023028,0.246623605402231,0.0598837209302326,0.0607798165137615
"349",349,0.69547796222095,0.363163972286374,0.391559202813599,0.532094594594595,0.168157423971377,0.349626221966647,0.248826291079812,0.0598489250435793,0.0619621342512909
"350",350,0.678878076702919,0.370092378752887,0.402932551319648,0.538851351351351,0.170542635658915,0.349827387802071,0.24443141852286,0.0586527293844367,0.0602409638554217
"351",351,0.696622781911849,0.370092378752887,0.402582159624413,0.537204058624577,0.171735241502683,0.346375143843498,0.241359109548916,0.0603598374927452,0.059025787965616
"352",352,0.695702005730659,0.37066974595843,0.403046280023433,0.533821871476888,0.170746268656716,0.350402761795167,0.243116578793204,0.058584686774942,0.0584527220630372
"353",353,0.697421203438395,0.368573079145003,0.401053864168618,0.534385569334836,0.172145845786013,0.34617596319724,0.242388758782201,0.0580720092915215,0.0607449856733524
"354",354,0.687285223367698,0.367995378393992,0.402460456942003,0.529312288613303,0.174328358208955,0.348275862068965,0.238290398126464,0.0597794544399304,0.059025787965616
"355",355,0.687857961053837,0.369942196531792,0.400468384074941,0.528748590755355,0.175417661097852,0.345402298850575,0.233333333333333,0.0574579222286709,0.0585533869115959
